iterationName	gameid	time	trialNum	role		eventType
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129246178	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129339636	1	explorer	32	1.003	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129344585	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129345980	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129347291	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129347719	1	explorer	34	4.765	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129348647	1	explorer	37	0.728	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129349630	1	explorer	38	0.762	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129351326	1	explorer	39	1.475	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129353447	1	explorer	40	1.892	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129358354	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129362460	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129363315	1	explorer	42	4.671	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129364411	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129365550	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129365965	1	explorer	41	3.867	true	false	false	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129366722	1	explorer	47	0.496	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129367855	1	explorer	48	0.876	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129369343	1	explorer	49	1.217	false	false	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129377699	1	explorer		logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129381150	1	explorer	51	8.087	true	true	true	logTrain
pilot1	6395-177e9f73-0418-4430-9a6a-6fe59daef313	1525129385820	1	explorer	52	1.616	false	true	false	logTrain
