iterationName	gameid	time	trialNum	role		eventType
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525124988758	1	explorer		logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125075514	1	explorer	16	5.182	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125077501	1	explorer	17	1.678	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125078998	1	explorer	18	1.16	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125080372	1	explorer	19	1.047	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125083069	1	explorer	20	2.362	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125086078	1	explorer	21	2.691	true	true	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125089983	1	explorer	22	3.568	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125092962	1	explorer	23	2.655	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125095485	1	explorer	24	2.027	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125096810	1	explorer	25	1.116	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125099271	1	explorer	26	2.1	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125100784	1	explorer	27	1.133	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125102354	1	explorer	28	1.181	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125103868	1	explorer	29	1.106	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125105412	1	explorer	30	1.122	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125106963	1	explorer	31	1.11	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125108647	1	explorer	32	1.243	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125110740	1	explorer	33	1.632	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125112658	1	explorer	34	1.442	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125114190	1	explorer	35	1.052	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125115549	1	explorer	36	0.856	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125117796	1	explorer	37	1.733	true	true	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125119417	1	explorer	38	1.105	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125123253	1	explorer	39	3.299	true	true	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125124974	1	explorer	40	1.185	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125126554	1	explorer	41	1.023	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125128151	1	explorer	42	1.034	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125129707	1	explorer	43	0.968	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125131490	1	explorer	44	1.195	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125133097	1	explorer	45	1.004	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125136028	1	explorer	46	2.325	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125137684	1	explorer	47	1.017	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125139423	1	explorer	48	1.116	false	false	true	logTrain
pilot1	8950-c21a3b42-d791-43e1-8500-bd03cb9e44f6	1525125142907	1	explorer	49	3.478	false	false	true	logTrain
