iterationName	gameid	time	trialNum	role	block_num	time_in_ms	block	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	eventType
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652377447	2	playerB	1	35707	learnCritters	bird	10	grink	#EDCA00	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652377448	2	playerB	1	35707	learnCritters	bird	11	kaz	#FF8C00	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528820	3	playerA	2	26750	learnCritters	tree	0	zoov	#B630F0	0.2	0.2	false	false	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528831	3	playerA	2	26750	learnCritters	tree	1	zorb	#EDCA00	0.2	0.2	false	false	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528832	3	playerA	2	26750	learnCritters	tree	2	plov	#FF8C00	0.2	0.2	false	false	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528832	3	playerA	2	26750	learnCritters	tree	3	zoov	#B630F0	0.2	0.2	false	false	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528832	3	playerA	2	26750	learnCritters	tree	4	zoov	#B630F0	0.2	0.2	false	false	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528833	3	playerA	2	26750	learnCritters	tree	5	plov	#FF8C00	0.2	0.2	false	false	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528833	3	playerA	2	26750	learnCritters	tree	6	zoov	#B630F0	0.2	0.2	false	false	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528834	3	playerA	2	26750	learnCritters	tree	7	plov	#FF8C00	0.2	0.2	false	false	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528834	3	playerA	2	26750	learnCritters	tree	8	zorb	#EDCA00	0.2	0.2	false	false	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528835	3	playerA	2	26750	learnCritters	tree	9	zorb	#EDCA00	0.2	0.2	false	false	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528835	3	playerA	2	26750	learnCritters	tree	10	zorb	#EDCA00	0.2	0.2	false	false	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528836	3	playerA	2	26750	learnCritters	tree	11	plov	#FF8C00	0.2	0.2	false	false	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528908	3	playerB	2	20396	learnCritters	fish	0	luzak	#5CA4DB	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528914	3	playerB	2	20396	learnCritters	fish	1	blin	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528915	3	playerB	2	20396	learnCritters	fish	2	daith	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528922	3	playerB	2	20396	learnCritters	fish	3	blin	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528922	3	playerB	2	20396	learnCritters	fish	4	blin	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528923	3	playerB	2	20396	learnCritters	fish	5	daith	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528923	3	playerB	2	20396	learnCritters	fish	6	daith	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528924	3	playerB	2	20396	learnCritters	fish	7	luzak	#5CA4DB	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528925	3	playerB	2	20396	learnCritters	fish	8	luzak	#5CA4DB	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528925	3	playerB	2	20396	learnCritters	fish	9	blin	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528926	3	playerB	2	20396	learnCritters	fish	10	luzak	#5CA4DB	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652528926	3	playerB	2	20396	learnCritters	fish	11	daith	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730440	4	playerB	3	20001	learnCritters	bug	0	taifel	#F52A37	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730451	4	playerB	3	20001	learnCritters	bug	1	wug	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730451	4	playerB	3	20001	learnCritters	bug	2	wug	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730452	4	playerB	3	20001	learnCritters	bug	3	ellep	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730452	4	playerB	3	20001	learnCritters	bug	4	taifel	#F52A37	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730453	4	playerB	3	20001	learnCritters	bug	5	wug	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730454	4	playerB	3	20001	learnCritters	bug	6	taifel	#F52A37	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730454	4	playerB	3	20001	learnCritters	bug	7	wug	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730455	4	playerB	3	20001	learnCritters	bug	8	ellep	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730455	4	playerB	3	20001	learnCritters	bug	9	ellep	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730456	4	playerB	3	20001	learnCritters	bug	10	ellep	#228C22	0.8	0.8	true	true	false	1	logTrain
pilot1	7133-1d5911cf-3f2a-4997-a39d-f565df4b3126	1502652730456	4	playerB	3	20001	learnCritters	bug	11	taifel	#F52A37	0.8	0.8	true	true	false	0	logTrain
