iterationName	gameid	time	trialNum	role	block_num	time_in_ms	block	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	eventType
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180981	1	playerA	0	25781	learnCritters	fish	1	stup	#FF8C00	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180982	1	playerA	0	25781	learnCritters	fish	2	ackle	#228C22	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180982	1	playerA	0	25781	learnCritters	fish	3	ackle	#228C22	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180983	1	playerA	0	25781	learnCritters	fish	4	ackle	#228C22	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180984	1	playerA	0	25781	learnCritters	fish	5	stup	#FF8C00	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180985	1	playerA	0	25781	learnCritters	fish	6	stup	#FF8C00	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180985	1	playerA	0	25781	learnCritters	fish	7	morseth	#5CA4DB	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180985	1	playerA	0	25781	learnCritters	fish	8	stup	#FF8C00	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180986	1	playerA	0	25781	learnCritters	fish	9	morseth	#5CA4DB	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180986	1	playerA	0	25781	learnCritters	fish	10	morseth	#5CA4DB	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663180987	1	playerA	0	25781	learnCritters	fish	11	ackle	#228C22	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317402	2	playerB	1	5991	learnCritters	bird	0	blin	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317420	2	playerB	1	5991	learnCritters	bird	1	blin	#EDCA00	0.8	0.8	true	true	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317421	2	playerB	1	5991	learnCritters	bird	2	mook	#B630F0	0.8	0.8	true	true	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317421	2	playerB	1	5991	learnCritters	bird	3	blin	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317422	2	playerB	1	5991	learnCritters	bird	4	oller	#FF8C00	0.8	0.8	true	true	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317422	2	playerB	1	5991	learnCritters	bird	5	mook	#B630F0	0.8	0.8	true	true	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317423	2	playerB	1	5991	learnCritters	bird	6	oller	#FF8C00	0.8	0.8	true	true	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317423	2	playerB	1	5991	learnCritters	bird	7	mook	#B630F0	0.8	0.8	true	true	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317424	2	playerB	1	5991	learnCritters	bird	8	blin	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317424	2	playerB	1	5991	learnCritters	bird	9	oller	#FF8C00	0.8	0.8	true	true	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317426	2	playerB	1	5991	learnCritters	bird	10	mook	#B630F0	0.8	0.8	true	true	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663317426	2	playerB	1	5991	learnCritters	bird	11	oller	#FF8C00	0.8	0.8	true	true	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340279	2	playerA	1	23566	learnCritters	bug	0	fep	#5CA4DB	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340285	2	playerA	1	23566	learnCritters	bug	1	fep	#5CA4DB	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340286	2	playerA	1	23566	learnCritters	bug	2	mox	#228C22	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340286	2	playerA	1	23566	learnCritters	bug	3	mox	#228C22	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340287	2	playerA	1	23566	learnCritters	bug	4	fep	#5CA4DB	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340287	2	playerA	1	23566	learnCritters	bug	5	mox	#228C22	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340288	2	playerA	1	23566	learnCritters	bug	6	crullet	#B630F0	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340288	2	playerA	1	23566	learnCritters	bug	7	crullet	#B630F0	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340289	2	playerA	1	23566	learnCritters	bug	8	mox	#228C22	0	0	false	false	false	1	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340289	2	playerA	1	23566	learnCritters	bug	9	crullet	#B630F0	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340290	2	playerA	1	23566	learnCritters	bug	10	fep	#5CA4DB	0	0	false	false	false	0	logTrain
pilot1	7735-8d70b20e-2b53-4895-92ee-41e98df7fb15	1502663340290	2	playerA	1	23566	learnCritters	bug	11	crullet	#B630F0	0	0	false	false	false	0	logTrain
