experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	1	"The body of the zorb is usually purple, but can be white or orange."	22.048	chatMessage	I
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	1	The head can be either white or purple. 	6.736	chatMessage	I
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	student	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	1	ok - anything else?	6.257	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	1	It has 12 legs	3.296	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	1	The can also be purple or white.	6.065	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	1	and orange.	3.824	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	1	The whiskers as wells	6.064	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	student	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	1	"ok, I'll brb"	30.911	chatMessage	C
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	Okay so an oller looks like an ornament pin something you put on your clothes.	21.809	chatMessage	I
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	student	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	ok	1.513	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	It has long stems that are curled on the front.	18.833	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	They can look white or orange. 	6.56	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	and purple.	2.079	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	It also kind of looks like a flower in the middle.	10.401	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	student	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	ok	2.263	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	with some kind of pointy detail on the stem. 	21.584	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	student	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	thorns?	3.207	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	Yes	0.465	chatMessage	C
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	I think its 8 thorns.	4.625	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	"They can also look orange, purple, or white."	17.169	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	Some of the ollers also don't seem to have thorns on them as well.	15.111	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	student	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	2	ok brb	4.335	chatMessage	F
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	9	trees without leaves	trees_without_leaves	3	So a morsep kind of looks like a tree ornament	10.337	chatMessage	I
mp-game-6	pilot	0028-bedfdd18-57ea-422d-b456-09e3236ec6c7	1.54878E+12	explorer	9	trees without leaves	trees_without_leaves	3	It has a long wood like stump.	19.089	chatMessage	C
