experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	anything else?	3.419	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	nothing	1.503	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	ok	0.448	chatMessage	C
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	hai	1.181	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	9	trees without leaves	trees_without_leaves	1	hello	1.412	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	there are 12 types of morseth	6.972	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	they have only dots shaped wings	20.013	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	either all are another type species	10.75	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	"the colours are morseth are green, red, violet, blue"	20.077	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	hello...anybody there	5.102	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	9	trees without leaves	trees_without_leaves	1	what is a morseth?	5.391	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	it was a tree	5.549	chatMessage	C
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	thats all	2.283	chatMessage	M
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	i finished about morseth	10.366	chatMessage	M
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	9	trees without leaves	trees_without_leaves	1	anything else?	3.366	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	9	trees without leaves	trees_without_leaves	1	nothing	2.221	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	9	trees without leaves	trees_without_leaves	1	ok	0.394	chatMessage	C
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	hai	1.328	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	hello	1.31	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	kwep are many shapes with wings and teeth	19.358	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	lots of kwep symbols there	8.607	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	thats all	2.254	chatMessage	C
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	please finish this chat	8.581	chatMessage	M
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	nothing to say	3.474	chatMessage	M
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	really?  how many should I try to select?	10.79	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	9	0.446	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	29	fish with white stripes or whiskers	fish_white_stripes_or_whiskers	2	ok	0.608	chatMessage	C
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	hai	0.893	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	hello	2.242	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	what was the name of species	8.418	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	I think this was zorb	4.468	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	yes..yes..there are 18 types	7.696	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	difficult to memorise them	6.622	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	many shapes and symbols	8.97	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	thats all	1.839	chatMessage	C
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	finish them	5.135	chatMessage	M
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	39	bugs with (white legs and purple wings) or orange antennae	bugs_white_legs_purple_wings_or_orange_antennae	3	OK :)	1.641	chatMessage	C
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	4	hai	0.702	chatMessage	C
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	4	there are 9 types of oller	6.621	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	4	hello :)	2.471	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	4	slightly easy to memorise	6.063	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	4	how can you choose	4.75	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	4	ok..lets finish	5.663	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	4	I didn't get anything on them	7.2	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	19	flowers with orange petals and purple centers	flowers_orange_petals_purple_centers	4	ok..finish the chat	4.974	chatMessage	C
