iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	text	reactionTime	eventType
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412657477	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	This one is difficult.	9656	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412690002	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Zorbs have yellow accents, wings or stripes	32014	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412720674	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Accents include fins for the fishies?	6122	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412730672	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	All of the bugs with the butterfly wings appear to be zorbs	16335	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412747908	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	And yeah fins and stripes	10190	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412793346	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Hmm. Are there non-yellow winged thingies that are still zorbs?	28612	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412835785	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Nope all the butterfly wing ones were zorbs, no matter the color	16490	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412839701	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Ok	666	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412861604	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Yellow fins or stripes or any wings.	13498	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412881566	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Yeah thats it	5120	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412899922	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Or accents. Just remembered the bird looking ones.	16068	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412944457	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Yeah yellow accents for all. And all of the butterfly wing ones	39599	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540412959320	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	Ok. Let's see	10072	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540413137990	explorer	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	Perfect on the last one.	13976	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540413156268	student	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	You taught me well. :)	12374	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540413179868	explorer	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	Luzaks are all of the owl creatures, fish with the green bodies, and bugs with the green wings	40374	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540413181810	explorer	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	Lol	888	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540413229296	student	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	You calling all of the birdish ones owls?	16341	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540413255964	explorer	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	Yeah the ones that stand on two legs	20726	chatMessage
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1540413280845	student	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	Ok. 	11135	chatMessage
