iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	reactionTime	eventType	text	messageType	utteranceType	utteranceTypeSignifiers	Properties
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	32014	chatMessage	"Zorbs have yellow accents, wings or stripes"	Informative	Generic	None	Color
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	6122	chatMessage	Accents include fins for the fishies?	Follow-Up	Question	Property	"Kind,Color"
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	16335	chatMessage	All of the bugs with the butterfly wings appear to be zorbs	Follow-Up	Quantifier	None	Kind
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	10190	chatMessage	And yeah fins and stripes	Follow-Up	Generic	None	Kind
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	28612	chatMessage	Hmm. Are there non-yellow winged thingies that are still zorbs?	Follow-Up	Question	Property	Color
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	16490	chatMessage	"Nope all the butterfly wing ones were zorbs, no matter the color"	Follow-Up	Quantifier	All	"Kind,Color"
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	666	chatMessage	Ok	Confirmation	None	None	None
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	13498	chatMessage	Yellow fins or stripes or any wings.	Follow-Up	Generic	None	"Shape,Color"
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	5120	chatMessage	Yeah thats it	Confirmation	None	None	None
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	16068	chatMessage	Or accents. Just remembered the bird looking ones.	Follow-Up	Generic	None	"Shape,Kind"
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	39599	chatMessage	Yeah yellow accents for all. And all of the butterfly wing ones	Follow-Up	Quantifier	All	"Kind,Color"
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	student	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	10072	chatMessage	Ok. Let's see	Confirmation	None	None	None
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	13976	chatMessage	Perfect on the last one.	Social	None	None	None
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	student	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	12374	chatMessage	You taught me well. :)	Social	None	None	None
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	40374	chatMessage	"Luzaks are all of the owl creatures, fish with the green bodies, and bugs with the green wings"	Informative	Quantifier	All	"Kind,Size,Color"
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	888	chatMessage	Lol	Misc	None	None	None
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	student	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	16341	chatMessage	You calling all of the birdish ones owls?	Follow-Up	Question	Property	Kind
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	explorer	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	20726	chatMessage	Yeah the ones that stand on two legs	Follow-Up	Generic	None	"Shape,Kind"
pilot	8012-e5e28cf0-fd6d-45c6-b031-a7d38c17257b	1.54041E+12	student	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	11135	chatMessage	Ok. 	Confirmation	None	None	None
